ride_id,bike_type,start_time,end_time,start_station_id,end_station_id
20240917_ZClkGj,mechanical,2024-09-17 05:34:07.752,2024-09-17 05:47:40.256,ST_ZPW,ST_Qyc
20240917_VKe7yn,mechanical,2024-09-17 05:35:03.058,2024-09-17 05:40:56.426,ST_S01,ST_k7J
20240917_90N4Sv,ebike,2024-09-17 05:35:15.331,2024-09-17 05:46:19.714,ST_3lh,ST_nMV
20240917_xqq4r1,ebike,2024-09-17 05:35:36.038,2024-09-17 05:47:48.109,ST_Kfl,ST_K3J
20240917_7waTGO,ebike,2024-09-17 05:36:52.170,2024-09-17 05:43:51.586,ST_3ZW,ST_GVV
20240917_BsD648,ebike,2024-09-17 05:37:54.156,2024-09-17 05:40:09.647,ST_Bgd,ST_GVV
20240917_bSShYt,ebike,2024-09-17 05:38:00.970,2024-09-17 05:40:28.700,ST_UGr,ST_xQH
20240917_Vb9gAt,ebike,2024-09-17 05:39:05.586,2024-09-17 05:45:32.730,ST_mIT,ST_Chi
20240917_Nv1oi0,ebike,2024-09-17 05:39:22.002,2024-09-17 05:43:39.493,ST_HB2,ST_pqJ
20240917_xYLCXf,ebike,2024-09-17 05:39:43.064,2024-09-17 05:44:21.824,ST_9xy,ST_j7n
20240917_alwPxv,mechanical,2024-09-17 05:40:38.705,2024-09-17 05:43:52.937,ST_bGn,ST_Qyc
20240917_7NBpiB,ebike,2024-09-17 05:41:33.850,2024-09-17 05:56:16.954,ST_t9O,ST_v6G
20240917_6IfM0P,ebike,2024-09-17 05:42:52.847,2024-09-17 05:53:57.243,ST_zzY,ST_nMV
20240917_wJITVo,ebike,2024-09-17 05:43:06.314,2024-09-17 05:48:04.095,ST_aIz,ST_Qyc
20240917_fCTUzN,ebike,2024-09-17 05:44:10.236,2024-09-17 05:48:39.462,ST_S01,ST_Wbk
20240917_UIDCvo,ebike,2024-09-17 05:44:23.423,2024-09-17 05:56:36.454,ST_mIT,ST_BsR
20240917_5Kllx6,mechanical,2024-09-17 05:44:24.618,2024-09-17 05:47:08.064,ST_yWT,ST_mIT
20240917_a7tYCY,ebike,2024-09-17 05:45:03.457,2024-09-17 05:47:23.164,ST_Uat,ST_QBW
20240917_ZEerUh,ebike,2024-09-17 05:45:07.684,2024-09-17 05:52:12.659,ST_mkA,ST_7Sk
20240917_mVb7mY,ebike,2024-09-17 05:45:15.997,2024-09-17 05:48:38.089,ST_ZPW,ST_vkk
20240917_6flWcW,mechanical,2024-09-17 05:45:23.295,2024-09-17 05:49:07.619,ST_y7a,ST_pqJ
20240917_zYacu2,mechanical,2024-09-17 05:46:03.632,2024-09-17 05:59:59.957,ST_dwO,ST_nMV
20240917_fQcvRz,ebike,2024-09-17 05:46:05.206,2024-09-17 05:49:57.176,ST_nFg,ST_Mn3
20240917_4g0FdJ,ebike,2024-09-17 05:46:09.815,2024-09-17 06:02:00.047,ST_Chi,ST_Jbm
20240917_RBNFrE,ebike,2024-09-17 05:47:05.664,2024-09-17 05:51:33.601,ST_ZPW,ST_86O
20240917_1Lo4mp,mechanical,2024-09-17 05:47:21.914,2024-09-17 05:53:56.251,ST_J22,ST_EdB
20240917_aWv4xE,ebike,2024-09-17 05:47:30.334,2024-09-17 05:52:04.020,ST_rGM,ST_TZY
20240917_tPuWUt,mechanical,2024-09-17 05:47:50.152,2024-09-17 06:00:08.986,ST_BKH,ST_Jbm
20240917_5CuML5,ebike,2024-09-17 05:48:06.622,2024-09-17 05:59:47.301,ST_mFv,ST_GVV
20240917_UK524q,ebike,2024-09-17 05:48:08.354,2024-09-17 05:53:23.387,ST_I1F,ST_3dx
20240917_2iNtL0,mechanical,2024-09-17 05:48:30.783,2024-09-17 05:57:36.187,ST_W22,ST_Jbm
20240917_L3EwG4,ebike,2024-09-17 05:50:11.743,2024-09-17 06:00:13.076,ST_IBa,ST_QBW
20240917_jWgra6,ebike,2024-09-17 05:50:39.527,2024-09-17 05:57:31.708,ST_PmB,ST_Jbm
20240917_nW0sAJ,ebike,2024-09-17 05:51:04.154,2024-09-17 05:57:43.923,ST_Xhk,ST_9nO
20240917_vzC6x1,ebike,2024-09-17 05:51:12.047,2024-09-17 05:54:00.872,ST_qam,ST_QNA
20240917_DwugWs,ebike,2024-09-17 05:51:46.624,2024-09-17 05:58:30.666,ST_ZPW,ST_MpB
20240917_mZbqFG,ebike,2024-09-17 05:52:03.572,2024-09-17 05:58:31.683,ST_UGr,ST_Mn3
20240917_AdhT07,ebike,2024-09-17 05:52:44.538,2024-09-17 06:19:58.637,ST_IxJ,ST_QNA
20240917_B4DEnl,mechanical,2024-09-17 05:52:57.730,2024-09-17 05:58:24.956,ST_Scd,ST_e03
20240917_kvCo0J,mechanical,2024-09-17 05:53:22.265,2024-09-17 06:07:51.923,ST_fCC,ST_nMV
20240917_1Wt25Y,ebike,2024-09-17 05:53:32.875,2024-09-17 05:56:46.150,ST_UTS,ST_nMV
20240917_zEnrlh,ebike,2024-09-17 05:54:32.005,2024-09-17 05:56:17.521,ST_PmB,ST_EdB
20240917_wl51GL,ebike,2024-09-17 05:55:01.432,2024-09-17 06:02:59.481,ST_nP9,ST_DwB
20240917_gGXzUX,ebike,2024-09-17 05:55:02.963,2024-09-17 05:58:23.224,ST_IxJ,ST_nMV
20240917_9KkqOi,ebike,2024-09-17 05:55:03.385,2024-09-17 05:58:39.940,ST_eZS,ST_3xZ
20240917_hh3FjY,mechanical,2024-09-17 05:55:05.950,2024-09-17 06:00:59.229,ST_j41,ST_AnZ
20240917_FX9MlJ,ebike,2024-09-17 05:55:07.373,2024-09-17 05:58:21.829,ST_B0T,ST_lxY
20240917_5gFTiX,ebike,2024-09-17 05:55:49.142,2024-09-17 06:01:01.731,ST_ZPW,ST_9nO
20240917_rAk51S,ebike,2024-09-17 05:56:15.403,2024-09-17 06:01:01.881,ST_atP,ST_9nO
20240917_qoY5fl,mechanical,2024-09-17 05:56:30.674,2024-09-17 06:07:57.086,ST_Lxx,ST_3td
20240917_ZQ2t9T,ebike,2024-09-17 05:57:03.689,2024-09-17 06:14:04.678,ST_7Ta,ST_nMV
20240917_9c90nO,ebike,2024-09-17 05:57:19.414,2024-09-17 06:09:24.133,ST_8Ro,ST_dGy
20240917_rXgzGo,mechanical,2024-09-17 05:57:49.902,2024-09-17 06:00:16.197,ST_Sla,ST_QBW
20240917_LwgqzS,ebike,2024-09-17 05:57:59.777,2024-09-17 06:10:28.540,ST_vhc,ST_kjg
20240917_CFQULX,ebike,2024-09-17 05:59:49.166,2024-09-17 06:08:49.997,ST_WQo,ST_GVV
20240917_fi7Khu,ebike,2024-09-17 06:00:06.991,2024-09-17 06:04:00.695,ST_iFv,ST_pqJ
20240917_PXIV4r,ebike,2024-09-17 06:00:10.222,2024-09-17 06:08:45.648,ST_znc,ST_9xy
20240917_1pvHWe,ebike,2024-09-17 06:00:37.216,2024-09-17 06:06:51.870,ST_65y,ST_Jbm
20240917_GK6x4i,ebike,2024-09-17 06:01:22.770,2024-09-17 06:13:19.310,ST_ZPW,ST_Avq
20240917_LMHarv,mechanical,2024-09-17 06:01:29.478,2024-09-17 06:17:54.986,ST_NbY,ST_9nO
20240917_n3NA4N,mechanical,2024-09-17 06:01:31.682,2024-09-17 06:21:04.733,ST_AY1,ST_QBW
20240917_PiTGhN,ebike,2024-09-17 06:01:47.449,2024-09-17 06:05:19.752,ST_HNt,ST_oUj
20240917_dyYZ86,ebike,2024-09-17 06:01:48.741,2024-09-17 06:15:26.379,ST_rbN,ST_GVV
20240917_9KIL8D,mechanical,2024-09-17 06:02:25.067,2024-09-17 06:06:55.773,ST_Lem,ST_GVV
20240917_7sT9Yb,ebike,2024-09-17 06:02:30.576,2024-09-17 06:14:37.173,ST_uF2,ST_nMV
20240917_v5Kez4,ebike,2024-09-17 06:02:44.849,2024-09-17 06:05:22.179,ST_c9D,ST_Jbm
20240917_LMdIzk,ebike,2024-09-17 06:03:01.282,2024-09-17 06:08:39.385,ST_q1K,ST_9nO
20240917_94fGlN,ebike,2024-09-17 06:03:16.154,2024-09-17 06:07:27.539,ST_5Ih,ST_ECt
20240917_1skgya,ebike,2024-09-17 06:03:35.021,2024-09-17 06:13:49.000,ST_jbF,ST_n9V
20240917_wjXsv5,ebike,2024-09-17 06:04:18.056,2024-09-17 06:10:12.037,ST_rGM,ST_9nO
20240917_8FLlXf,mechanical,2024-09-17 06:05:09.582,2024-09-17 06:10:12.361,ST_zfM,ST_MpB
20240917_HuitTp,mechanical,2024-09-17 06:06:18.026,2024-09-17 06:08:40.246,ST_OkO,ST_Jbm
20240917_Tf1Zkw,ebike,2024-09-17 06:06:21.150,2024-09-17 06:16:17.204,ST_U1h,ST_pgi
20240917_fYfLKW,mechanical,2024-09-17 06:06:33.173,2024-09-17 06:10:32.976,ST_kAx,ST_dHG
20240917_YqIZ8O,ebike,2024-09-17 06:07:25.687,2024-09-17 06:13:36.324,ST_dky,ST_Jbm
20240917_Bqcm5d,ebike,2024-09-17 06:07:52.081,2024-09-17 06:13:32.066,ST_leN,ST_3oG
20240917_smWBiQ,mechanical,2024-09-17 06:08:03.731,2024-09-17 06:09:22.623,ST_07v,ST_Hvv
20240917_0zVZL0,ebike,2024-09-17 06:08:25.051,2024-09-17 06:18:31.305,ST_lRO,ST_jpz
20240917_4vEPeK,ebike,2024-09-17 06:08:25.467,2024-09-17 06:09:30.519,ST_BgF,ST_EdB
20240917_H31jN2,mechanical,2024-09-17 06:08:45.666,2024-09-17 06:30:38.684,ST_eZS,ST_pgi
20240917_Ot66Hk,ebike,2024-09-17 06:08:52.165,2024-09-17 06:14:26.452,ST_9pJ,ST_9fb
20240917_2hD42s,mechanical,2024-09-17 06:08:52.261,2024-09-17 06:13:22.649,ST_ncn,ST_9nO
20240917_WdKokn,ebike,2024-09-17 06:08:53.730,2024-09-17 06:14:28.000,ST_ZPW,ST_Mn3
20240917_6r7QNG,ebike,2024-09-17 06:09:06.381,2024-09-17 06:14:22.952,ST_DFu,ST_z0f
20240917_aB8RM7,mechanical,2024-09-17 06:09:13.399,2024-09-17 06:19:42.195,ST_m2h,ST_bZV
20240917_XR6fTQ,mechanical,2024-09-17 06:09:38.482,2024-09-17 06:18:53.327,ST_lGO,ST_GVV
20240917_hyGmmP,ebike,2024-09-17 06:09:58.444,2024-09-17 06:12:32.459,ST_25S,ST_8Yn
20240917_FMl81N,mechanical,2024-09-17 06:10:13.517,2024-09-17 06:11:36.280,ST_oZo,ST_F35
20240917_xPa2AT,ebike,2024-09-17 06:10:17.551,2024-09-17 06:13:57.482,ST_x2f,ST_nMV
20240917_xkYCSy,ebike,2024-09-17 06:11:03.983,2024-09-17 06:15:36.573,ST_rp6,ST_HP0
20240917_XZePDY,mechanical,2024-09-17 06:11:47.417,2024-09-17 06:17:21.353,ST_q1K,ST_QMr
20240917_sfC4TP,ebike,2024-09-17 06:11:47.736,2024-09-17 06:24:57.064,ST_7Y6,ST_HP0
20240917_248uTU,mechanical,2024-09-17 06:11:51.083,2024-09-17 06:17:18.418,ST_iFv,ST_Mn3
20240917_11cv51,ebike,2024-09-17 06:12:05.245,2024-09-17 06:20:20.748,ST_EpA,ST_nMV
20240917_mNf46v,ebike,2024-09-17 06:12:05.954,2024-09-17 06:16:05.757,ST_ElV,ST_afJ
20240917_zDo49L,mechanical,2024-09-17 06:12:09.478,2024-09-17 06:28:49.760,ST_07v,ST_Ent
20240917_sNElEf,mechanical,2024-09-17 06:12:41.187,2024-09-17 06:28:06.476,ST_U1h,ST_Jbm
20240917_HIpYKe,ebike,2024-09-17 06:12:43.526,2024-09-17 06:15:48.560,ST_9xy,ST_Mn3
20240917_iw6U1R,ebike,2024-09-17 06:12:50.424,2024-09-17 06:19:07.323,ST_Fpi,ST_GVV
20240917_DQKKpS,mechanical,2024-09-17 06:12:57.278,2024-09-17 06:26:23.116,ST_SfD,ST_pqJ
20240917_TWSmHO,ebike,2024-09-17 06:13:01.184,2024-09-17 06:21:19.793,ST_ZPW,ST_Qyc
20240917_yucQDc,ebike,2024-09-17 06:13:34.271,2024-09-17 06:35:52.656,ST_5vn,ST_nMV
20240917_WjixSk,mechanical,2024-09-17 06:13:46.507,2024-09-17 06:15:04.090,ST_oZo,ST_kJA
20240917_PYRFA3,ebike,2024-09-17 06:14:24.865,2024-09-17 06:21:07.093,ST_65y,ST_nMV
20240917_oUAMwv,ebike,2024-09-17 06:14:32.038,2024-09-17 06:18:08.694,ST_BKH,ST_Jbm
20240917_rH1QwR,ebike,2024-09-17 06:14:35.397,2024-09-17 06:18:08.650,ST_fta,ST_QBW
20240917_oyzFMV,ebike,2024-09-17 06:14:37.663,2024-09-17 06:17:41.058,ST_mIT,ST_9nO
20240917_iXnMLz,mechanical,2024-09-17 06:14:41.845,2024-09-17 06:18:27.420,ST_fta,ST_GVV
20240917_F2IwNa,ebike,2024-09-17 06:14:46.230,2024-09-17 06:20:58.102,ST_dwO,ST_SfD
20240917_kDQLbA,ebike,2024-09-17 06:14:50.722,2024-09-17 06:19:45.879,ST_ZPW,ST_orP
20240917_3QjDHc,ebike,2024-09-17 06:15:02.132,2024-09-17 06:18:25.226,ST_Llj,ST_MpB
20240917_gjyL2e,mechanical,2024-09-17 06:15:06.533,2024-09-17 06:28:33.997,ST_9pJ,ST_8Yn
20240917_QoOsRa,ebike,2024-09-17 06:15:11.063,2024-09-17 06:19:48.304,ST_TBU,ST_zkK
20240917_HbkO4z,mechanical,2024-09-17 06:15:18.619,2024-09-17 06:22:59.851,ST_4Cj,ST_Qyc
20240917_pxCaId,ebike,2024-09-17 06:15:26.401,2024-09-17 06:20:57.481,ST_ZPW,ST_QBW
20240917_GLb3kf,ebike,2024-09-17 06:15:40.857,2024-09-17 06:23:09.607,ST_IxJ,ST_9nO
20240917_gOYkIN,ebike,2024-09-17 06:16:05.530,2024-09-17 06:23:30.711,ST_exT,ST_SfD
20240917_2hNVrn,ebike,2024-09-17 06:16:06.714,2024-09-17 06:21:25.677,ST_mIT,ST_9nO
20240917_IMJSHo,ebike,2024-09-17 06:16:58.973,2024-09-17 06:20:20.352,ST_q0a,ST_FtO
20240917_T4Y5mZ,ebike,2024-09-17 06:17:00.373,2024-09-17 06:19:21.145,ST_IxJ,ST_Tq1
20240917_Qpsd5s,ebike,2024-09-17 06:17:01.377,2024-09-17 06:24:57.306,ST_QiD,ST_GVV
20240917_OuBflw,ebike,2024-09-17 06:17:02.331,2024-09-17 06:20:21.769,ST_jpz,ST_GVV
20240917_aIYM1R,mechanical,2024-09-17 06:17:12.534,2024-09-17 06:21:12.425,ST_65y,ST_fta
20240917_9SS5z7,mechanical,2024-09-17 06:17:16.297,2024-09-17 06:19:18.285,ST_7Ta,ST_Mn3
20240917_KgGnek,ebike,2024-09-17 06:17:21.981,2024-09-17 06:19:03.788,ST_eah,ST_yQG
20240917_gL8e2v,mechanical,2024-09-17 06:17:29.104,2024-09-17 06:41:25.321,ST_Xyk,ST_MpB
20240917_Ch9q62,ebike,2024-09-17 06:17:43.534,2024-09-17 06:28:55.978,ST_mFv,ST_PlH
20240917_2It5OF,ebike,2024-09-17 06:17:57.226,2024-09-17 06:22:17.423,ST_4zF,ST_9BH
20240917_IRt9zu,ebike,2024-09-17 06:18:03.105,2024-09-17 06:28:34.932,ST_c9D,ST_nMV
20240917_f8iGFR,ebike,2024-09-17 06:18:05.522,2024-09-17 06:25:42.320,ST_BMm,ST_HP0
20240917_NeaQwM,ebike,2024-09-17 06:18:53.505,2024-09-17 06:24:15.537,ST_Zse,ST_A9P
20240917_Cb0DKD,ebike,2024-09-17 06:18:55.338,2024-09-17 06:21:05.601,ST_H2g,ST_lZj
20240917_gcyll9,ebike,2024-09-17 06:19:01.692,2024-09-17 06:41:48.171,ST_Tq1,ST_pqJ
20240917_P5Wsq1,mechanical,2024-09-17 06:19:22.078,2024-09-17 06:25:47.905,ST_qam,ST_dHG
20240917_SGppH6,ebike,2024-09-17 06:19:57.617,2024-09-17 06:22:09.784,ST_ECt,ST_Mn3
20240917_aziC2y,ebike,2024-09-17 06:20:14.516,2024-09-17 06:30:20.213,ST_dtb,ST_QNA
20240917_OVoGiG,mechanical,2024-09-17 06:21:29.598,2024-09-17 06:32:43.860,ST_0av,ST_GVV
20240917_vaMKO2,ebike,2024-09-17 06:21:52.715,2024-09-17 06:23:45.589,ST_QiD,ST_nMV
20240917_pa93mx,mechanical,2024-09-17 06:22:43.640,2024-09-17 06:31:05.312,ST_S7n,ST_dA3
20240917_mtslGi,ebike,2024-09-17 06:22:57.087,2024-09-17 06:26:20.455,ST_Bgd,ST_nMV
20240917_HE4Vn3,mechanical,2024-09-17 06:23:07.471,2024-09-17 06:35:25.461,ST_HNt,ST_8Yn
20240917_0xPUY4,ebike,2024-09-17 06:23:34.303,2024-09-17 06:27:57.022,ST_iFv,ST_GVV
20240917_3HZdwu,ebike,2024-09-17 06:23:59.849,2024-09-17 06:35:08.047,ST_t9L,ST_3oG
20240917_OYkOsQ,ebike,2024-09-17 06:24:29.891,2024-09-17 06:27:50.052,ST_mGa,ST_9nO
20240917_j4mQKO,mechanical,2024-09-17 06:24:35.251,2024-09-17 06:28:12.727,ST_Lem,ST_tQR
20240917_rDykA0,ebike,2024-09-17 06:25:06.587,2024-09-17 06:37:01.698,ST_rUF,ST_4tY
20240917_0kAHkI,ebike,2024-09-17 06:25:12.944,2024-09-17 06:28:15.736,ST_ULz,ST_EdB
20240917_k618ao,ebike,2024-09-17 06:25:15.498,2024-09-17 06:37:56.876,ST_Zse,ST_3hG
20240917_odKouQ,ebike,2024-09-17 06:25:19.454,2024-09-17 06:28:43.621,ST_3ZW,ST_S01
20240917_QMgPuA,mechanical,2024-09-17 06:25:21.669,2024-09-17 06:28:29.396,ST_ULz,ST_DwB
20240917_yqyzSc,ebike,2024-09-17 06:25:29.746,2024-09-17 06:30:05.789,ST_liA,ST_GVV
20240917_argCOe,mechanical,2024-09-17 06:25:38.112,2024-09-17 06:28:43.515,ST_nMV,ST_GVV
20240917_SOWzRQ,ebike,2024-09-17 06:26:12.875,2024-09-17 06:31:31.704,ST_MdI,ST_hoI
20240917_yr0V90,mechanical,2024-09-17 06:26:32.694,2024-09-17 06:31:16.030,ST_X4l,ST_HP0
20240917_nhT3G2,mechanical,2024-09-17 06:26:35.109,2024-09-17 06:33:54.837,ST_iFv,ST_GVV
20240917_QJWCSM,ebike,2024-09-17 06:26:54.590,2024-09-17 06:30:41.236,ST_XIB,ST_HP0
20240917_YpjCvu,ebike,2024-09-17 06:27:05.103,2024-09-17 06:34:38.847,ST_DhU,ST_dHG
20240917_6Djj4s,ebike,2024-09-17 06:27:15.992,2024-09-17 06:30:44.972,ST_x2f,ST_QBW
20240917_QuFacP,ebike,2024-09-17 06:27:38.665,2024-09-17 06:40:42.333,ST_Bgd,ST_nMV
20240917_yNnh5Q,ebike,2024-09-17 06:28:00.696,2024-09-17 06:35:55.532,ST_5Ih,ST_nMV
20240917_mFcMeD,ebike,2024-09-17 06:28:09.054,2024-09-17 06:41:23.444,ST_4Hf,ST_Mn3
20240917_gCUsJ6,ebike,2024-09-17 06:28:19.459,2024-09-17 06:41:14.971,ST_GtR,ST_FtO
20240917_DPEjIW,ebike,2024-09-17 06:28:29.322,2024-09-17 06:34:54.062,ST_aea,ST_Mn3
20240917_ak8Y3m,ebike,2024-09-17 06:28:44.539,2024-09-17 06:34:10.102,ST_Uat,ST_Jbm
20240917_DQitb4,ebike,2024-09-17 06:28:46.746,2024-09-17 06:44:12.579,ST_Zku,ST_4Hf
20240917_w0YNA2,ebike,2024-09-17 06:28:56.648,2024-09-17 06:31:16.220,ST_rUF,ST_Jbm
20240917_Zz8qEX,ebike,2024-09-17 06:29:15.908,2024-09-17 06:31:51.700,ST_mIT,ST_14P
20240917_rhLBFj,ebike,2024-09-17 06:29:45.185,2024-09-17 06:31:35.706,ST_4zF,ST_F42
20240917_0FobKA,ebike,2024-09-17 06:30:00.292,2024-09-17 06:36:44.274,ST_cQV,ST_nMV
20240917_XgELjh,ebike,2024-09-17 06:30:07.375,2024-09-17 06:42:39.715,ST_eGN,ST_dcD
20240917_yrYwrp,mechanical,2024-09-17 06:30:08.813,2024-09-17 06:38:11.234,ST_dwO,ST_GVV
20240917_JF41ea,ebike,2024-09-17 06:30:11.677,2024-09-17 06:36:40.964,ST_AZK,ST_nMV
20240917_EFvJJO,mechanical,2024-09-17 06:30:24.281,2024-09-17 06:36:50.496,ST_f75,ST_nMV
20240917_uCWcFM,mechanical,2024-09-17 06:30:26.489,2024-09-17 06:37:12.432,ST_2op,ST_OCh
20240917_ZFaHtN,ebike,2024-09-17 06:30:44.413,2024-09-17 06:34:01.624,ST_rUF,ST_3xZ
20240917_RDejEw,mechanical,2024-09-17 06:30:47.198,2024-09-17 06:39:26.208,ST_5BK,ST_QBW
20240917_tnVIkI,mechanical,2024-09-17 06:31:01.888,2024-09-17 06:51:22.311,ST_fCC,ST_MpB
20240917_WuQMoZ,mechanical,2024-09-17 06:31:06.541,2024-09-17 06:44:31.222,ST_7Ta,ST_9nO
20240917_dBJgAr,mechanical,2024-09-17 06:31:06.714,2024-09-17 06:33:55.579,ST_BgF,ST_7vy
20240917_HxSg5L,mechanical,2024-09-17 06:31:26.526,2024-09-17 06:41:16.911,ST_HHi,ST_dHG
20240917_zBmFwP,ebike,2024-09-17 06:31:37.152,2024-09-17 06:40:44.606,ST_x2f,ST_QIh
20240917_k7yoK0,ebike,2024-09-17 06:31:38.184,2024-09-17 06:37:49.743,ST_l5E,ST_GVV
20240917_i3V3ZX,ebike,2024-09-17 06:32:01.062,2024-09-17 06:35:26.962,ST_ULz,ST_kjg
20240917_TwQsXv,mechanical,2024-09-17 06:32:01.310,2024-09-17 06:51:53.155,ST_rZY,ST_VGu
20240917_ytwkSK,ebike,2024-09-17 06:32:06.181,2024-09-17 06:35:23.327,ST_fta,ST_nMV
20240917_pL4PDP,ebike,2024-09-17 06:32:28.480,2024-09-17 06:45:48.064,ST_PmB,ST_Mn3
20240917_3wMt6u,mechanical,2024-09-17 06:32:29.528,2024-09-17 06:40:32.470,ST_86O,ST_QBW
20240917_KcCwGU,ebike,2024-09-17 06:32:31.608,2024-09-17 06:53:28.784,ST_uF2,ST_Jbm
20240917_0FeY5Y,ebike,2024-09-17 06:32:39.347,2024-09-17 06:34:20.047,ST_qH8,ST_ZVb
20240917_FiML65,mechanical,2024-09-17 06:32:53.617,2024-09-17 06:40:15.328,ST_Chi,ST_v3p
20240917_lhwxts,ebike,2024-09-17 06:32:54.990,2024-09-17 06:46:17.724,ST_jpz,ST_nMV
20240917_EnkHZ2,mechanical,2024-09-17 06:33:03.331,2024-09-17 06:49:15.598,ST_Byn,ST_nMV
20240917_TyqJFE,ebike,2024-09-17 06:33:03.793,2024-09-17 06:35:13.308,ST_Cel,ST_p5n
20240917_qxapqS,ebike,2024-09-17 06:33:10.492,2024-09-17 06:45:04.269,ST_AZK,ST_Mn3
20240917_DAkz9P,mechanical,2024-09-17 06:33:13.171,2024-09-17 06:47:52.218,ST_RN7,ST_pqJ
20240917_3BkJxm,mechanical,2024-09-17 06:33:15.087,2024-09-17 06:36:22.832,ST_2vB,ST_kjg
20240917_d5ehaV,mechanical,2024-09-17 06:33:33.868,2024-09-17 06:40:51.572,ST_sak,ST_3oG
20240917_Mbxzbq,ebike,2024-09-17 06:33:34.135,2024-09-17 06:40:27.480,ST_S7n,ST_vj3
20240917_tC0E6W,ebike,2024-09-17 06:33:37.643,2024-09-17 06:44:57.165,ST_2op,ST_nMV
20240917_5JAPli,mechanical,2024-09-17 06:33:37.982,2024-09-17 06:44:43.656,ST_25S,ST_GVV
20240917_1oPwUi,ebike,2024-09-17 06:33:41.949,2024-09-17 06:36:46.641,ST_rZY,ST_HP0
20240917_ep8U9s,mechanical,2024-09-17 06:33:47.324,2024-09-17 06:41:39.516,ST_S01,ST_FXo
20240917_XNuPSa,ebike,2024-09-17 06:34:08.979,2024-09-17 06:39:13.416,ST_iFv,ST_DLA
20240917_UqWSZw,ebike,2024-09-17 06:34:14.547,2024-09-17 06:48:05.197,ST_q1K,ST_HP0
20240917_TaL1m9,ebike,2024-09-17 06:34:15.324,2024-09-17 06:45:54.655,ST_Zku,ST_Gwz
20240917_ttL3iv,ebike,2024-09-17 06:34:32.152,2024-09-17 06:44:30.801,ST_9BH,ST_pqJ
20240917_3SsMXJ,ebike,2024-09-17 06:34:42.530,2024-09-17 06:39:55.393,ST_ccv,ST_ad8
20240917_7iEpDP,mechanical,2024-09-17 06:34:48.701,2024-09-17 06:37:31.110,ST_bpZ,ST_HB2
20240917_GdKzPC,mechanical,2024-09-17 06:34:52.400,2024-09-17 06:38:05.865,ST_ZPW,ST_znc
20240917_pk9qgv,ebike,2024-09-17 06:34:52.877,2024-09-17 06:51:14.725,ST_cQV,ST_lZj
20240917_MK6U4Q,ebike,2024-09-17 06:35:06.410,2024-09-17 06:43:35.942,ST_DtL,ST_clm
20240917_K1qs2N,ebike,2024-09-17 06:35:25.029,2024-09-17 06:43:59.161,ST_pdh,ST_tIB
20240917_joVvav,mechanical,2024-09-17 06:35:27.948,2024-09-17 06:52:52.679,ST_BgF,ST_kZX
20240917_0qWvaZ,ebike,2024-09-17 06:35:37.269,2024-09-17 06:44:56.422,ST_pdh,ST_TZY
20240917_eGhqVV,ebike,2024-09-17 06:35:50.690,2024-09-17 06:51:08.998,ST_GJI,ST_14P
20240917_Kfml0m,ebike,2024-09-17 06:35:55.120,2024-09-17 06:42:05.514,ST_v0l,ST_5BK
20240917_MqNCZr,mechanical,2024-09-17 06:36:26.362,2024-09-17 06:39:03.503,ST_9xy,ST_8dg
20240917_FbN2uj,ebike,2024-09-17 06:36:35.586,2024-09-17 06:39:29.688,ST_nP9,ST_yQG
20240917_BJxbYb,ebike,2024-09-17 06:36:58.125,2024-09-17 06:40:12.438,ST_rVe,ST_Jbm
20240917_3guUfI,ebike,2024-09-17 06:37:00.813,2024-09-17 06:42:28.285,ST_DtL,ST_nMV
20240917_kttfCR,ebike,2024-09-17 06:37:03.426,2024-09-17 06:45:34.690,ST_hoI,ST_GVV
20240917_2RSQme,mechanical,2024-09-17 06:37:05.781,2024-09-17 06:48:01.585,ST_7QT,ST_HP0
20240917_L8Ndkj,ebike,2024-09-17 06:37:24.288,2024-09-17 06:42:43.378,ST_YLH,ST_GVV
20240917_lz6BvT,ebike,2024-09-17 06:37:37.078,2024-09-17 06:53:22.342,ST_pwK,ST_Mn3
20240917_ZrSJGr,ebike,2024-09-17 06:37:37.580,2024-09-17 06:41:31.985,ST_Hvv,ST_S01
20240917_1yeOXe,mechanical,2024-09-17 06:38:11.096,2024-09-17 06:44:39.836,ST_5Ih,ST_S01
20240917_ZJKDqL,ebike,2024-09-17 06:38:13.823,2024-09-17 06:47:45.520,ST_auE,ST_QBW
20240917_y8SAwR,ebike,2024-09-17 06:38:21.423,2024-09-17 06:42:11.046,ST_640,ST_QBW
20240917_9kkJrP,ebike,2024-09-17 06:38:22.724,2024-09-17 06:45:45.377,ST_iZ5,ST_GVV
20240917_AXHqPb,ebike,2024-09-17 06:38:36.261,2024-09-17 06:48:18.003,ST_kX4,ST_l5E
20240917_WvZNRY,ebike,2024-09-17 06:38:39.235,2024-09-17 07:03:30.937,ST_IBa,ST_F68
20240917_5pkaaO,ebike,2024-09-17 06:38:44.089,2024-09-17 06:52:32.828,ST_iFv,ST_HP0
20240917_42QCUO,ebike,2024-09-17 06:38:47.204,2024-09-17 06:50:45.567,ST_E6L,ST_nMV
20240917_9hsLoo,ebike,2024-09-17 06:38:50.096,2024-09-17 06:42:38.205,ST_Ojl,ST_Jbm
20240917_ldXgfS,mechanical,2024-09-17 06:38:51.120,2024-09-17 06:45:41.278,ST_5CE,ST_dHG
